50372	4.475958	1.184860	1
41045	13.963732	0.120317	3
17204	6.853305	0.849576	2
65463	7.814197	0.243392	1
22023	5.159710	0.291634	3
22146	0.555030	0.353090	2
72046	10.962478	1.318203	1
8829	3.579908	1.079375	2
27772	7.624698	1.184228	3
47644	10.634351	1.422057	3
31946	10.801385	0.752867	3
69414	8.397575	1.406593	1
54311	0.397723	0.507134	1
19870	5.727860	1.141137	2
33402	6.204802	0.553885	3
12192	1.216242	0.356118	2
7350	2.794412	1.147493	2
38250	2.360627	1.177832	1
11214	6.286298	0.872013	2
3001	4.204171	1.013403	2
9161	2.737125	0.581937	2
26039	0.647581	0.030944	1
21228	9.612094	0.355497	3
15783	0.000000	0.986393	2
7569	5.459127	0.010797	2
72364	11.689951	0.681012	1
48817	8.013259	0.891307	3
12607	1.386420	1.153046	2
15542	4.001353	0.737983	2
32932	4.341222	0.325697	3
42073	9.866564	0.355441	3
0	3.842521	0.708904	2
58988	2.335919	1.212648	1
47234	3.986417	1.049791	1
2847	0.000000	1.615813	2
3962	4.789924	0.526256	2
42712	2.978920	0.106765	1
56941	3.094873	0.501225	1
18675	4.299693	0.039357	2
51803	4.676707	0.313703	1
70375	13.202208	1.497488	1
26995	15.685189	0.298219	3
12233	1.048489	0.400114	2
77800	10.214201	1.158312	1
63348	7.618403	1.340175	1
40268	8.532778	0.228676	3
34474	2.014652	0.907197	1
35347	8.778328	1.136235	3
29456	2.405927	1.618493	1
35028	10.777223	0.063334	3
8146	1.946464	1.144072	2
16072	1.848193	1.237411	2
12390	1.953333	1.615670	2
68150	10.806300	0.671223	1
72453	10.488390	0.133563	1
73461	12.610539	1.457129	1
35109	7.874044	0.607630	3
63566	10.681161	1.465776	1
48609	2.788582	0.663218	1
50697	13.479040	1.031758	3
29097	3.984478	0.042979	1
69429	7.866867	0.841339	1
56216	6.686238	0.426121	3
4901	5.160716	1.367429	2
42616	14.390407	0.157235	3
9520	3.597179	1.266501	2
32570	12.826994	1.013470	3
39991	7.144337	1.227501	3
31623	12.294370	0.377276	3
1663	3.972318	0.304658	2
15787	2.530130	0.516016	2
52623	8.305234	0.014156	3
68080	6.818788	0.771699	1
28154	13.201134	1.244965	3
66121	7.506275	1.438361	1
6614	0.000000	1.320129	2
33808	9.146418	0.660432	3
2392	0.296244	1.511876	2
6074	3.666170	1.624602	2
34524	9.304749	1.144364	3
70205	11.582874	0.686972	1
0	4.604184	1.170710	2
50250	13.858187	1.553675	3
15692	7.037262	1.120193	2
53504	5.391246	1.613522	1
35648	10.151082	1.159113	3
10438	4.920252	0.746368	2
27181	9.876834	0.452762	3
59654	1.018061	1.542121	1
60757	7.619237	1.335661	1
0	0.000000	1.115550	2
42481	3.780389	1.117761	1
10156	0.395964	0.980927	2
14811	6.055031	0.615378	2
0	3.417856	1.564574	2
18801	0.102939	1.434311	2
51685	3.534137	0.105171	1
59198	2.510568	0.668716	1
17081	2.936726	0.206077	2
72859	13.127906	0.469676	1
5642	0.503944	1.420226	2
33482	10.555094	1.076251	3
62283	4.961363	0.750952	1
77126	11.349361	0.747273	1
36021	8.698045	1.089420	3
13003	0.624549	1.324207	2
74246	10.092844	0.301628	1
68264	8.796032	1.689379	1
8307	8.594098	0.945749	2
36029	2.218618	1.611536	1
14774	2.213405	1.632930	2
68758	7.772304	1.029784	1
28780	10.090673	0.765449	3
70432	14.248639	0.191639	1
14917	7.375686	1.039255	2
9187	2.928205	1.240692	2
38821	10.932016	1.292528	3
42589	11.916476	0.941238	3
3648	0.976561	1.519261	2
84643	13.864517	1.336779	1
32319	11.284685	1.501157	3
26839	9.572928	0.695195	3
35776	8.580155	1.576856	3
32332	9.919460	0.541791	3
65076	8.368772	1.200321	1
51425	8.449944	1.617763	3
71010	9.822128	0.714731	1
48027	15.335589	1.323605	3
2354	5.908316	1.670227	2
28702	13.066197	0.440199	3
56092	5.544187	1.590802	1
22438	7.512474	1.098252	3
25661	9.409217	0.536190	3
34002	2.530793	0.568560	1
73468	16.064915	0.815719	1
27925	10.414921	0.009771	3
11074	3.555333	1.303548	2
47443	8.166717	0.003392	3
3409	1.482475	1.489536	2
36065	7.843246	1.157677	3
52962	5.776306	1.551379	1
37677	11.239078	0.360789	3
49488	0.000000	0.534045	1
8909	0.741338	0.627482	2
75237	11.866306	1.102576	1
4719	3.623999	1.306762	2
25174	7.108071	0.778899	3
11401	1.723487	0.523961	2
65374	8.300321	1.196532	1
18161	0.000000	0.660578	2
42635	11.255356	0.774965	3
34212	10.663965	1.613487	3
72254	14.698720	0.653372	1
74064	11.851339	0.278085	1
38374	8.308601	1.519282	3
33765	2.259254	0.059355	1
52626	7.939091	0.689070	3
32853	9.906763	0.069731	3
57639	2.877140	1.322123	1
56429	7.633072	1.240242	1
53638	2.173879	1.639246	1
73714	8.093566	1.033252	1
13333	2.323651	1.473535	2
11646	4.225506	0.682695	2
74765	15.558623	0.853615	1
34413	12.098826	0.858783	3
45276	1.844243	0.623507	1
4774	4.489672	1.122058	2
11717	3.671866	1.167876	2
33228	9.604276	0.917601	3
17696	8.874691	0.011710	3
11649	10.965887	0.905845	3
27773	9.742370	1.042638	3
2357	0.000000	1.449329	2
19372	3.075216	0.864685	2
9371	5.271339	1.214955	2
79220	17.683311	0.923469	1
40512	9.420054	0.434407	3
1462	1.696470	0.526960	2
44962	2.379073	0.260389	1
31049	9.365027	0.151372	3
33430	6.454670	1.429577	3
32859	4.836624	0.922901	1
52736	3.130408	0.549949	1
8904	3.954095	1.104994	2
43776	8.077810	1.074909	3
34584	8.674472	1.061935	3
45382	2.212863	0.756575	1
40580	9.123966	0.286085	3
47895	10.455061	1.459242	3
35239	13.367395	0.173272	3
12539	4.176376	0.007456	2
4990	0.963032	1.696104	2
40236	0.995483	1.019154	1
63992	12.599993	0.372596	1
48312	11.124428	0.375673	3
74784	13.076789	1.299267	1
41316	13.770705	1.602485	3
21630	0.607329	1.404524	2
36457	11.104796	0.339793	3
71192	10.953058	0.880684	1
9972	2.235373	1.378782	2
71568	14.642187	1.056675	1
11320	1.845438	0.467398	2
32237	9.471773	0.102334	3
28189	3.064923	1.309859	1
34270	8.100323	1.543617	3
18622	3.019069	0.918463	2
11280	0.000000	0.438870	2
44635	10.163513	1.452796	3
7349	3.254793	0.367717	2
9332	4.749329	1.021213	2
2557	3.731388	0.378281	2
5180	1.335744	1.075563	2
11641	7.387710	1.319564	2
35457	7.661281	1.292680	3
7750	1.236785	1.297434	2
30214	11.270782	1.672657	3
61176	6.499327	0.607835	1
33995	13.353173	1.375170	3
43740	6.628633	1.131049	3
21911	2.075903	1.137542	2
34517	7.949703	0.203618	3
59526	4.021467	1.146352	1
24773	3.170796	0.315034	1
45749	11.963719	1.566646	3
46570	4.704406	0.951170	1
21401	13.149430	0.081840	3
44897	4.763474	0.614819	1
16015	4.536129	0.799556	2
8787	5.557221	1.483986	2
28603	10.706620	0.074699	3
4052	2.209231	1.236972	2
32234	1.811081	0.380594	1
13949	0.000000	0.803786	2
49120	7.503640	1.317515	3
14284	2.770222	1.409409	2
14243	4.340787	1.388363	2
45002	2.935895	1.520199	1
24513	9.553394	0.130340	3
7546	6.371126	1.269289	2
42603	8.781713	0.857222	3
37409	9.933129	0.379169	3
33012	2.288330	0.232278	1
6011	0.000000	1.605888	2
8011	5.622453	0.252618	2
10312	5.606425	0.981334	2
7901	3.302668	0.378706	2
25747	9.083456	0.722866	3
33733	9.342760	0.664122	3
37291	10.806755	1.482478	3
2579	5.159361	0.865038	2
38102	3.169545	1.561169	1
81528	12.668358	1.535540	1
49152	8.955912	0.401527	3
77198	15.470026	1.627564	1
7828	6.126220	1.506493	2
40205	1.821824	0.717621	1
37864	10.516870	0.866746	3
59558	0.000000	0.481643	1
32338	9.854105	0.920687	3
35095	9.956520	1.557241	3
29834	9.815028	1.201438	3
9606	3.772460	1.094995	2
54620	2.773777	0.972474	1
11835	3.401491	1.430265	2
50621	3.143123	1.607704	1
10133	0.000000	1.217417	2
12944	0.000000	0.874072	2
36367	11.980301	1.192432	3
30989	9.225919	1.676776	3
30001	10.945211	0.700747	3
13940	5.146486	1.424061	2
73465	12.344999	1.065124	1
14240	5.297192	1.660830	2
15906	0.000000	1.320735	2
19113	0.311862	0.378098	2
45534	10.362625	1.193833	3
29427	8.885460	0.095416	3
2617	2.126101	1.485304	2
10093	0.000000	0.485983	2
64757	5.787809	1.307559	1
69561	10.219616	0.063615	1
5963	1.919588	0.503028	2
16389	4.866387	0.727016	2
5150	6.328671	1.063594	2
65067	9.436860	0.496365	1
47228	8.697427	1.264953	3
27350	11.828830	1.594572	3
37858	13.389225	1.330171	3
35355	11.123326	1.621587	3
40250	11.869956	1.138017	3
13842	6.424029	0.928038	2
70648	11.635294	0.422245	1
11925	1.964081	1.131505	2
17648	1.227039	0.911795	2
37316	10.173257	0.307365	3
3611	3.025595	0.300125	2
40618	9.540325	0.766149	3
31329	10.907307	1.093905	3
31922	13.783153	0.717973	3
2759	1.207091	0.612254	2
26482	9.449172	1.368251	3
58770	5.222676	0.797524	1
68090	5.730319	0.520248	1
12035	5.795070	1.489565	2
68258	8.419501	1.122549	1
67647	11.754542	0.827779	1
28924	12.952995	0.533447	3
59569	5.057339	1.211990	1
15240	10.529700	0.376718	3
32378	9.691084	1.041391	3
73595	14.605167	0.854149	1
38649	3.666589	1.489650	1
8298	2.751687	1.520547	2
7547	3.156502	0.957864	2
18177	5.660593	1.032247	2
43383	7.291684	1.635894	3
29818	5.950026	1.659426	1
48851	1.891984	0.289717	1
67598	10.903210	0.228959	1
71364	14.465265	1.688704	1
29367	12.289257	1.332224	3
8851	0.000000	1.566619	2
65347	11.346413	0.560840	1
31426	12.367819	0.939793	3
57555	9.650873	1.023418	3
85574	15.210314	0.766189	1
25393	10.323519	0.584350	3
9163	2.614595	0.688875	2
39107	9.745872	0.449011	3
81018	12.945568	0.796329	1
10629	6.362027	1.031546	2
59281	1.827114	1.014560	1
10985	2.425930	1.484474	2
5397	2.395847	0.772606	2
73805	16.972342	0.907942	1
54357	0.000000	0.495502	1
13963	9.741452	0.553080	3
52894	4.969685	0.371261	1
59807	4.094859	1.395069	1
30418	9.408070	1.580057	3
29637	10.291335	0.384362	3
9555	7.090270	0.246204	2
66645	10.380655	1.356053	1
8031	4.189063	0.434150	2
40238	15.300157	0.322212	3
69197	5.603992	0.730885	1
23895	5.450136	0.756690	1
43032	16.511765	1.081460	3
50603	9.971965	0.006075	3
15242	0.000000	1.064787	2
32395	10.704342	0.814342	3
40338	2.647995	0.018575	1
41370	10.006190	0.875812	3
35465	11.860855	0.524174	3
44420	1.336035	0.857743	1
6193	10.306500	1.598755	2
23370	3.017376	1.095874	1
17367	0.000000	0.810163	2
77691	13.322690	1.274080	1
11256	2.655104	0.642518	2
6478	9.780783	0.755296	2
68482	10.216060	0.883510	1
72811	9.043167	1.028753	1
52336	4.758718	0.433093	1
10569	8.737239	0.305155	2
59288	2.759742	1.107731	1
32195	8.091075	1.021813	3
33967	8.567805	1.533285	3
58830	3.841965	1.512863	1
4759	3.390971	0.402759	2
14150	2.052893	0.514378	2
55832	3.938490	1.207021	1
31311	2.353650	1.561826	1
30589	9.792449	0.065492	3
35070	1.643334	1.310937	1
6959	6.708948	1.511199	2
50377	2.504642	0.547950	1
30257	9.841177	1.552637	3
30764	11.313283	0.155831	3
41428	12.562690	1.677032	3
30376	10.787695	1.053013	3
5291	3.378990	0.999162	2
3643	4.883973	0.283494	2
40015	11.074701	0.042257	3
2160	0.948053	1.371725	2
7694	2.231801	0.496734	2
12063	1.950189	0.642291	2
70234	15.040243	1.639379	1
75257	14.495436	0.495443	1
43437	2.621875	0.933528	1
4749	3.907297	0.547684	2
46930	8.594609	1.549590	3
34443	7.416529	0.189689	3
2393	1.826553	0.663266	2
23168	7.376869	0.366900	3
5472	0.000000	0.200546	2
24772	8.380555	0.955495	3
17486	2.260671	1.113519	2
4939	0.000000	0.465676	2
50854	9.276074	0.787389	3
36234	8.678975	1.411664	3
32720	6.660905	0.837761	3
38175	8.913374	1.697003	3
33384	1.276017	0.892807	1
28010	10.549916	1.260378	3
45138	4.481349	1.045071	1
15563	10.977325	1.290561	3
34034	7.101359	0.795755	3
30572	8.816503	0.770284	3
25460	11.619369	0.185321	3
74968	13.670390	0.678889	1
8760	6.575280	0.916581	2
34499	10.561508	0.892774	3
5235	5.327495	0.051545	2
73285	11.416666	1.116288	1
68020	12.258039	1.386869	1
2371	2.455550	1.053411	2
27988	10.796895	0.020567	3
30853	8.917457	1.487763	3
65679	9.455952	1.208414	1
30003	5.967703	1.691441	3
44706	7.792703	0.713117	3
66177	8.614811	0.646363	1
27788	10.771853	1.516500	3
25422	11.059582	1.629653	3
25337	4.326092	0.507430	2
11269	2.247353	0.715136	2
54410	8.345097	0.062386	3
23165	7.726575	0.674645	3
39477	9.072109	0.534371	3
8560	0.824960	0.425153	2
15655	0.000000	0.813022	2
13746	7.416873	1.488338	2
8901	1.484135	1.248423	2
4639	1.474046	0.485187	2
15795	3.443292	1.068040	2
20793	2.860555	0.656921	2
76900	11.037671	0.065768	1
34590	9.733703	0.890945	3
80451	4.370648	0.673067	1
6050	4.159508	0.394947	2
10948	0.000000	1.193602	2
6094	0.116785	0.519540	2
43156	9.554044	0.536222	3
34159	0.790773	1.024254	1
7738	3.081570	1.054369	2
47831	10.340598	0.323584	3
8403	3.963459	1.177957	2
24854	11.557673	0.635827	3
15324	0.000000	1.449433	2
23800	11.819395	0.512592	3
60832	11.331582	0.100672	1
10935	5.013789	0.374807	2
15977	6.734657	0.175622	2
73841	10.777700	1.111498	1
38669	2.058731	0.425455	1
15143	5.392825	0.428714	2
72521	10.999663	0.360858	1
31732	13.265408	1.570064	3
31447	10.462253	0.513898	3
22026	3.937162	0.981198	1
15318	5.727552	0.266896	2
13347	0.863070	0.280708	2
21190	4.805330	1.677180	2
33019	0.413365	0.370764	1
37902	8.200119	0.493319	3
29116	11.716883	0.737044	3
73584	14.428048	0.524714	1
21276	4.280039	1.214985	2
10661	2.388069	0.269903	2
39048	11.641289	0.301677	3
35950	9.802294	0.630032	3
14300	4.098354	0.957119	2
40411	6.148672	0.959817	1
10880	0.909286	1.601044	2
71552	17.065580	1.247983	1
7814	6.021456	0.055661	2
36290	10.055425	0.950274	3
23333	3.681019	0.205537	1
9849	2.053574	0.763551	2
25688	9.889944	1.593954	3
47661	8.557111	0.582532	3
42572	10.903126	0.044227	3
33923	4.201812	1.065136	1
30878	3.550006	0.025048	1
28945	4.706062	0.747421	1
18996	10.565012	0.725122	3
18912	15.331165	0.627572	3
45072	9.470448	1.482476	3
8017	1.637628	1.176764	2
66775	5.523703	1.152683	1
32967	1.271258	0.839549	1
33589	10.742653	0.410797	3
29328	3.003831	1.310647	1
9486	4.211578	1.561016	2
38292	4.070500	0.895542	1
9758	2.013803	0.119775	2
2404	2.658622	0.907507	2
44064	9.646458	1.387366	3
69468	7.012463	1.249939	1
64922	8.563478	1.479583	1
35348	3.977306	1.221741	1
2092	3.765019	0.704456	2
52914	3.355110	0.626848	1
34806	8.807045	0.196836	3
73775	8.474962	0.329980	1
12589	2.594499	0.722622	2
12449	2.495086	0.437281	2
13691	12.684346	0.567861	3
21613	7.413832	0.274948	3
0	5.954539	1.347295	2
59657	5.162025	0.448438	1
47653	10.761931	0.722302	3
11415	3.621281	1.242846	2
11659	10.391245	0.407972	2
16064	1.717311	0.779096	2
28097	16.013892	0.184552	3
35390	9.398834	0.500551	3
8813	1.035718	0.187332	2
1064	0.000000	1.674556	2
23047	10.896457	0.410854	3
68916	6.668311	1.131265	1
57642	3.572745	1.695176	1
6928	3.143171	0.962085	2
75281	11.103694	0.917385	1
24846	12.308188	0.306115	3
34696	10.807116	1.022654	3
14252	0.648510	1.394410	2
24163	15.087760	1.360921	3
50752	2.908945	1.505047	1
30192	2.717066	1.017735	1
1295	8.448351	1.671918	2
14953	1.480827	0.598358	2
34047	2.998520	0.642861	1
23606	9.769369	1.394012	3
30972	10.135786	1.460234	3
12914	4.639381	0.705402	2
17101	9.209539	0.138064	3
39454	13.405262	0.075145	3
11978	1.461069	0.203967	2
38377	13.687584	1.288570	3
71424	11.815578	1.176672	1
32110	5.992585	1.367923	1
35769	7.456503	0.203045	3
12189	1.989221	0.135437	2
33238	11.193423	0.148694	3
30336	8.472586	1.000127	3
30690	10.412926	0.451312	3
40591	10.040308	0.322327	3
42276	8.040797	1.580382	3
75929	12.017167	0.862421	1
11228	0.965942	0.278869	2
9832	1.841526	0.813160	2
32079	1.092724	1.129503	1
8135	2.490267	0.782164	2
14221	2.343093	1.674415	2
32299	0.453830	0.740699	1
88629	14.844951	0.691620	1
9355	2.938463	1.616777	2
10606	2.599814	1.633561	2
70911	9.437385	0.083632	1
38286	11.478208	1.193499	3
3271	7.166828	0.045932	2
37461	9.743264	0.237074	3
37290	7.094758	1.421756	3
6116	0.824340	1.200386	2
3697	3.212842	0.615306	2
26794	12.612349	0.578465	3
2436	1.665246	0.867512	2
42399	9.543817	1.541794	3
61978	6.864884	1.037501	1
37907	2.724348	1.411538	1
39075	10.714663	0.468573	3
46796	8.909823	0.271979	3
9294	2.443921	0.720844	2
281	4.047472	0.221706	2
21187	11.760990	0.104011	3
48811	3.745555	1.296383	1
72070	11.687024	0.945605	1
13705	1.202789	0.715413	2
17378	0.522361	1.406811	2
40724	8.452351	1.054811	3
17485	1.589476	1.235925	2
14176	0.000000	0.046915	2
44511	4.250797	1.450623	1
8376	1.413733	0.796624	2
34793	13.882838	0.643532	3
67037	10.469808	1.225552	1
30481	10.578194	0.272947	3
41972	11.129391	0.344944	3
8926	2.290033	0.243207	2
48677	3.783387	0.996689	1
44730	9.686632	1.429848	3
33873	7.915312	1.375406	3
15633	3.304597	1.434093	2
38307	3.113896	0.357514	1
9803	0.000000	0.319219	2
27338	10.355431	0.129440	3
36542	11.729703	1.665447	3
32581	9.013975	1.232777	3
21401	11.321533	1.197506	3
7499	7.286363	0.540127	2
10072	1.608234	1.133294	2
12827	2.459543	0.788455	2
76511	12.824241	0.140549	1
0	6.207373	0.333769	2
23750	5.489602	1.643464	1
9443	0.000000	0.462317	2
78746	13.685210	0.560414	1
38249	2.790785	0.858325	1
6247	7.453233	0.673446	2
68388	7.940383	0.851361	1
4844	1.880597	0.904503	2
11203	1.044982	0.316451	2
69391	11.359731	0.359463	1
49578	8.146409	1.587647	3
34751	7.541518	0.447737	3
40295	3.645522	0.457193	1
67921	15.402317	1.138357	1
13931	1.776100	1.470409	2
29734	8.554349	1.263953	3
13704	5.241089	0.965548	2
56377	1.414758	0.406896	1
73319	10.637034	0.556678	1
18827	0.863956	0.217928	2
5435	3.518177	1.335360	2
2602	2.790882	0.628094	2
36056	5.585220	0.741756	1
45122	10.724627	0.492759	3
27600	4.238701	1.408658	1
21273	9.883875	1.052182	3
43721	7.665975	1.280040	3
57246	4.937202	1.051088	1
10529	3.673000	1.349003	2
72363	11.018767	1.254457	1
34335	1.052482	0.660456	1
5592	4.679788	0.491131	2
3693	6.575598	1.666026	2
75323	14.795609	0.736380	1
16498	0.000000	0.579864	2
12002	1.316577	0.260535	2
44969	3.291743	0.033043	1
27319	2.293892	1.122892	1
78900	8.374126	1.397862	1
39323	8.272263	1.294918	3
14790	0.000000	1.266738	2
7997	5.718629	0.890219	2
37717	0.000000	0.479146	1
13105	4.491016	0.029595	2
46361	6.121218	0.696780	1
1856	5.128071	1.296609	2
45294	9.844066	0.740971	3
5774	7.388664	1.544036	2
32987	6.326457	1.195918	3
3914	3.860781	0.232975	2
70872	11.268704	0.620997	1
9342	5.850367	0.077579	2
52820	3.121816	0.556717	1
35569	4.071360	0.254031	1
9675	6.827871	1.184596	2
39894	4.064078	0.317788	1
31728	11.084685	1.588617	3
38931	3.852433	0.621948	1
60167	2.303399	0.293490	1
67242	11.289948	1.147031	1
77676	7.124165	0.476891	1
10666	0.000000	0.433213	2
33754	10.159055	0.286576	3
74000	9.661129	0.473058	1
15338	3.987691	0.923992	2
7253	1.083931	0.235899	2
42629	1.289835	0.321453	1
24354	3.264037	0.253054	1
54547	1.636375	1.263522	1
19027	0.942185	1.318793	2
60911	8.168887	0.728346	1
73344	10.493957	0.248933	1
37178	9.908485	0.499463	3
41978	7.640285	0.281010	3
23066	12.073443	1.212444	3
61160	7.982340	0.013961	1
36850	8.275533	0.059580	3
25741	11.944220	0.058733	3
35733	1.155612	0.031780	1
8016	0.000000	1.130279	2
36574	15.068282	1.025286	3
29387	8.759819	1.110426	3
38581	1.628518	0.893043	1
4303	0.671017	0.131360	2
